J,h,val,err,,,
0.961476956,1.040066529,0.286662609,0.000372008,,,
0.961387016,1.04016383,0.286603589,0.00037173,,,
0.961297075,1.040261149,0.286543274,0.000371729,,,
0.961207135,1.040358487,0.286473005,0.000372549,,,
0.961117194,1.040455843,0.286420122,0.000371611,,,
0.961027253,1.040553217,0.286362787,0.000372341,,,
0.960937313,1.040650609,0.286301097,0.000371966,,,
0.960847372,1.04074802,0.286240286,0.00037209,,,
0.960757432,1.040845448,0.286191573,0.000371422,,,
0.960667491,1.040942895,0.286126505,0.000374544,,,
0.960577551,1.041040361,0.286060539,0.000374953,,,
0.96048761,1.041137844,0.286003978,0.000375537,,,
0.96039767,1.041235346,0.285943592,0.00037463,,,
0.960307729,1.041332866,0.285896899,0.000373766,,,
0.960217789,1.041430404,0.285859183,0.000372363,,,
0.960127848,1.041527961,0.285807653,0.000371808,,,
0.960037908,1.041625536,0.285750372,0.000369857,,,
0.96,1.041666667,0.28572427,0.000369882,,,
0.959910059,1.041764268,0.285666191,0.00036903,,,
0.959820119,1.041861887,0.285615572,0.000368738,,,
0.959730178,1.041959524,0.285569647,0.000369314,,,
0.959640238,1.04205718,0.285510019,0.000369001,,,
0.959550297,1.042154854,0.285444794,0.000370184,,,
0.959460357,1.042252546,0.285382414,0.000370263,,,
0.959370416,1.042350257,0.285315034,0.000370232,,,
0.959280476,1.042447986,0.28527074,0.000371452,,,
0.959190535,1.042545733,0.285223965,0.000371424,,,
0.959100595,1.042643499,0.285163071,0.000371382,,,
0.959010654,1.042741283,0.285116432,0.000370186,,,
0.958920714,1.042839085,0.285057373,0.000370066,,,
0.958830773,1.042936906,0.284996209,0.000370498,,,
0.958740833,1.043034745,0.284935683,0.000369185,,,
0.958650892,1.043132602,0.284875144,0.000368504,,,
0.958560952,1.043230478,0.284810303,0.000368947,,,
0.958471011,1.043328372,0.284743502,0.000370646,,,
0.958381071,1.043426285,0.284684033,0.000370149,,,
0.95829113,1.043524216,0.284625259,0.000368858,,,
0.95820119,1.043622165,0.284564559,0.000368713,,,
0.958111249,1.043720133,0.284508077,0.000368546,,,
0.958021309,1.043818119,0.284460733,0.000368734,,,
0.957931368,1.043916123,0.284419074,0.000366258,,,
0.957841428,1.044014146,0.284377284,0.000365881,,,
0.957751487,1.044112187,0.284327649,0.000365306,,,
0.957661547,1.044210247,0.284260132,0.000364073,,,
0.957571606,1.044308325,0.284200471,0.000364395,,,
0.957481666,1.044406421,0.284138092,0.000365823,,,
0.957391725,1.044504536,0.284081653,0.000366162,,,
0.957301785,1.04460267,0.284033095,0.000365673,,,
0.957211844,1.044700822,0.283978092,0.000365769,,,
0.957121904,1.044798992,0.283910214,0.000364797,,,
0.957031963,1.044897181,0.28384573,0.000365532,,,
0.956942023,1.044995388,0.283789201,0.00036636,,,
0.956852082,1.045093613,0.283728068,0.00036702,,,
0.956762142,1.045191857,0.283674542,0.000367335,,,
0.956672201,1.04529012,0.283612608,0.000366914,,,
0.956582261,1.045388401,0.283559678,0.000366584,,,
0.95649232,1.045486701,0.283499762,0.000366279,,,
0.95640238,1.045585019,0.283454868,0.00036543,,,
0.956312439,1.045683355,0.283405445,0.000365893,,,
0.956222499,1.04578171,0.283354963,0.000367045,,,
0.956132558,1.045880084,0.28330295,0.000367477,,,
0.956042618,1.045978476,0.283227798,0.000368085,,,
0.955952677,1.046076886,0.283168355,0.000368702,,,
0.955862737,1.046175315,0.283112395,0.000369718,,,
0.955772796,1.046273763,0.28306051,0.000367842,,,
0.955682856,1.046372229,0.283012618,0.00036874,,,
0.955592915,1.046470714,0.282952871,0.000368391,,,
0.955502975,1.046569217,0.282875588,0.000368516,,,
0.955413034,1.046667739,0.282810489,0.000366816,,,
0.955323094,1.046766279,0.282750038,0.000367087,,,
0.955233153,1.046864838,0.282700603,0.000366367,,,
0.955143213,1.046963415,0.282657692,0.000366339,,,
0.955053272,1.047062011,0.282605231,0.000367285,,,
0.954963332,1.047160626,0.282548122,0.000367609,,,
0.954873391,1.047259259,0.282486665,0.000367991,,,
0.954783451,1.047357911,0.282431841,0.000367038,,,
0.95469351,1.047456581,0.282377484,0.000368062,,,
0.95460357,1.04755527,0.282310565,0.000368793,,,
0.954513629,1.047653977,0.282227291,0.000367814,,,
0.954423689,1.047752703,0.282154732,0.000367537,,,
0.954333748,1.047851448,0.282087505,0.000365853,,,
0.954243808,1.047950211,0.282032737,0.00036619,,,
0.954153867,1.048048993,0.281964419,0.000366658,,,
0.954063927,1.048147794,0.281891433,0.000366807,,,
0.953973986,1.048246613,0.28182226,0.00036666,,,
0.953884046,1.048345451,0.281766254,0.000367674,,,
0.953794105,1.048444307,0.281704336,0.000367138,,,
0.953704165,1.048543182,0.281640255,0.000367006,,,
0.953614224,1.048642076,0.281570482,0.000365852,,,
0.953524284,1.048740989,0.281503744,0.000365751,,,
0.953434343,1.04883992,0.281451858,0.000365761,,,
0.953344403,1.048938869,0.281382649,0.00036688,,,
0.953254462,1.049037838,0.281321485,0.000367132,,,
0.953164522,1.049136825,0.281250822,0.000368132,,,
0.953074581,1.049235831,0.28119171,0.000367008,,,
0.952984641,1.049334855,0.281136419,0.000366803,,,
0.9528947,1.049433898,0.281074752,0.000366689,,,
0.95280476,1.04953296,0.281018841,0.000365862,,,
0.952714819,1.049632041,0.280957487,0.000365724,,,
0.952624879,1.04973114,0.280898529,0.000366296,,,
0.952534938,1.049830258,0.280844309,0.000367324,,,
0.952444998,1.049929394,0.280802293,0.000366264,,,
0.952355057,1.05002855,0.280734042,0.000367031,,,
0.952265117,1.050127724,0.280662001,0.000367301,,,
0.952175177,1.050226917,0.280593945,0.000367926,,,
0.952085236,1.050326129,0.280527104,0.000367404,,,
0.951995296,1.050425359,0.280467124,0.000367297,,,
0.951905355,1.050524608,0.28040871,0.00036732,,,
0.951815415,1.050623876,0.280350157,0.000366928,,,
0.951725474,1.050723163,0.280296582,0.000367892,,,
0.951635534,1.050822468,0.280229241,0.000367569,,,
0.951545593,1.050921792,0.280161105,0.000367547,,,
0.951455653,1.051021135,0.280110093,0.000369193,,,
0.951365712,1.051120497,0.280042725,0.000368159,,,
0.951275772,1.051219877,0.279980419,0.000368999,,,
0.951185831,1.051319277,0.279906884,0.000368545,,,
0.951095891,1.051418695,0.279848307,0.000368774,,,
0.95100595,1.051518132,0.279790647,0.000368307,,,
0.95091601,1.051617587,0.279715606,0.000368938,,,
0.950826069,1.051717062,0.279654364,0.000368857,,,
0.950736129,1.051816555,0.279583504,0.00036914,,,
0.950646188,1.051916067,0.279512473,0.000368609,,,
0.950556248,1.052015598,0.279455883,0.000370718,,,
0.950466307,1.052115148,0.279396017,0.000371163,,,
0.950376367,1.052214717,0.279323459,0.000371199,,,
0.950286426,1.052314305,0.279254019,0.000371809,,,
0.950196486,1.052413911,0.279182895,0.000373072,,,
0.950106546,1.052513536,0.279126273,0.000372754,,,
0.950016605,1.05261318,0.279064995,0.000372564,,,
0.949926665,1.052712843,0.278984961,0.000372484,,,
0.949836724,1.052812525,0.278909822,0.000369809,,,
0.949746784,1.052912226,0.278847514,0.000370012,,,
0.949656843,1.053011946,0.27878752,0.000370411,,,
0.949566903,1.053111684,0.278716896,0.000370972,,,
0.949476962,1.053211441,0.278652002,0.000370842,,,
0.949387022,1.053311218,0.278595873,0.000370751,,,
0.949297081,1.053411013,0.278532448,0.000371508,,,
0.949207141,1.053510827,0.278460642,0.000371268,,,
0.9491172,1.05361066,0.27839903,0.00037181,,,
0.94902726,1.053710512,0.278338613,0.000372712,,,
0.948937319,1.053810383,0.27826992,0.000372168,,,
0.948847379,1.053910273,0.278198401,0.000371097,,,
0.948757438,1.054010182,0.278121893,0.000371088,,,
0.948667498,1.054110109,0.278060945,0.000371495,,,
0.948577558,1.054210056,0.278005233,0.000371599,,,
0.948487617,1.054310022,0.277931422,0.000372309,,,
0.948397677,1.054410006,0.277869303,0.000371847,,,
0.948307736,1.05451001,0.277804437,0.000371886,,,
0.948217796,1.054610032,0.277737701,0.000370154,,,
0.948127855,1.054710074,0.277660569,0.000370832,,,
0.948037915,1.054810134,0.277584211,0.000371474,,,
0.948,1.054852321,0.277554613,0.000371284,,,
0.94791006,1.054952408,0.277489583,0.000370765,,,
0.947820119,1.055052515,0.277431748,0.00037116,,,
0.947730179,1.05515264,0.277363728,0.000371005,,,
0.947640238,1.055252784,0.277298341,0.00037107,,,
0.947550298,1.055352948,0.277237948,0.000370859,,,
0.947460357,1.05545313,0.277168239,0.000371638,,,
0.947370417,1.055553332,0.277092975,0.000371453,,,
0.947280476,1.055653552,0.277032758,0.000370949,,,
0.947190536,1.055753792,0.276960627,0.000373452,,,
0.947100595,1.055854051,0.276889961,0.000374249,,,
0.947010655,1.055954328,0.27683113,0.000374151,,,
0.946920714,1.056054625,0.276771031,0.00037335,,,
0.946830774,1.056154941,0.27669444,0.00037263,,,
0.946740834,1.056255276,0.276618102,0.000372985,,,
0.946650893,1.056355629,0.276560337,0.000373272,,,
0.946560953,1.056456002,0.276490941,0.000373797,,,
0.946471012,1.056556394,0.27641995,0.000373084,,,
0.946381072,1.056656805,0.276348915,0.000373711,,,
0.946291131,1.056757236,0.276271114,0.000373372,,,
0.946201191,1.056857685,0.276198649,0.000373897,,,
0.94611125,1.056958153,0.276127245,0.000374045,,,
0.94602131,1.057058641,0.276047947,0.000373945,,,
0.945931369,1.057159147,0.275970994,0.000374176,,,
0.945841429,1.057259673,0.275897146,0.000374952,,,
0.945751489,1.057360218,0.275826971,0.00037467,,,
0.945661548,1.057460782,0.275747179,0.000375245,,,
0.945571608,1.057561365,0.275677729,0.000374734,,,
0.945481667,1.057661967,0.27560326,0.000374434,,,
0.945391727,1.057762588,0.275536152,0.000373785,,,
0.945301786,1.057863229,0.275471753,0.000373936,,,
0.945211846,1.057963889,0.275398695,0.000373534,,,
0.945121905,1.058064567,0.275331002,0.000374335,,,
0.945031965,1.058165265,0.275258964,0.000373335,,,
0.944942024,1.058265983,0.275203569,0.000374706,,,
0.944852084,1.058366719,0.275141618,0.000374449,,,
0.944762144,1.058467474,0.275069068,0.000373017,,,
0.944672203,1.058568249,0.275001074,0.000371812,,,
0.944582263,1.058669043,0.274935416,0.000372708,,,
0.944492322,1.058769856,0.274865961,0.000372405,,,
0.944402382,1.058870688,0.274804287,0.000373555,,,
0.944312441,1.05897154,0.274728372,0.000373478,,,
0.944222501,1.05907241,0.274652717,0.000373495,,,
0.94413256,1.0591733,0.274587818,0.000372264,,,
0.94404262,1.059274209,0.274530629,0.000371885,,,
0.94395268,1.059375138,0.274461257,0.000373035,,,
0.943862739,1.059476085,0.27439709,0.000373956,,,
0.943772799,1.059577052,0.274324471,0.000373461,,,
0.943682858,1.059678038,0.274254961,0.00037309,,,
0.943592918,1.059779044,0.274190942,0.000373169,,,
0.943502977,1.059880068,0.274137266,0.00037264,,,
0.943413037,1.059981112,0.274080793,0.000373218,,,
0.943323096,1.060082175,0.274013379,0.000373648,,,
0.943233156,1.060183258,0.273953754,0.000372943,,,
0.943143216,1.060284359,0.27388561,0.000372011,,,
0.943053275,1.06038548,0.273823747,0.000371894,,,
0.942963335,1.06048662,0.273767116,0.000371518,,,
0.942873394,1.06058778,0.273704718,0.000370104,,,
0.942783454,1.060688959,0.273643615,0.000369828,,,
0.942693513,1.060790157,0.273573784,0.000370528,,,
0.942603573,1.060891374,0.273502972,0.000372104,,,
0.942513632,1.060992611,0.273432819,0.000373892,,,
0.942423692,1.061093867,0.273371514,0.000373669,,,
0.942333752,1.061195143,0.273298657,0.000373745,,,
0.942243811,1.061296437,0.273235178,0.000373065,,,
0.942153871,1.061397752,0.273160816,0.000372518,,,
0.94206393,1.061499085,0.273081765,0.000373065,,,
0.94197399,1.061600438,0.273026324,0.000373333,,,
0.941884049,1.06170181,0.272960993,0.000373646,,,
0.941794109,1.061803201,0.272899297,0.00037424,,,
0.941704169,1.061904612,0.272829068,0.000375449,,,
0.941614228,1.062006043,0.272758555,0.000376619,,,
0.941524288,1.062107492,0.272702056,0.000375599,,,
0.941434347,1.062208961,0.272641574,0.000375148,,,
0.941344407,1.06231045,0.272568821,0.000374493,,,
0.941254466,1.062411957,0.272506229,0.000373747,,,
0.941164526,1.062513485,0.272433814,0.000372608,,,
0.941074586,1.062615031,0.272374437,0.000372654,,,
0.940984645,1.062716597,0.27229657,0.000372936,,,
0.940894705,1.062818183,0.272226788,0.000372409,,,
0.940804764,1.062919787,0.272157181,0.000371478,,,
0.940714824,1.063021412,0.272081842,0.000372491,,,
0.940624883,1.063123055,0.272016779,0.000370893,,,
0.940534943,1.063224719,0.271944959,0.000369701,,,
0.940445002,1.063326401,0.271877397,0.000369759,,,
0.940355062,1.063428103,0.271817948,0.000368971,,,
0.940265122,1.063529825,0.271750016,0.000368737,,,
0.940175181,1.063631566,0.271679295,0.000368656,,,
0.940085241,1.063733326,0.271621704,0.000368352,,,
0.9399953,1.063835106,0.271553082,0.000367825,,,
0.93990536,1.063936905,0.271487873,0.000369283,,,
0.939815419,1.064038724,0.271411443,0.00036966,,,
0.939725479,1.064140563,0.271345572,0.000370665,,,
0.939635539,1.06424242,0.271271834,0.00037012,,,
0.939545598,1.064344298,0.27119057,0.000370498,,,
0.939455658,1.064446195,0.271108781,0.000370744,,,
0.939365717,1.064548111,0.271043988,0.000369999,,,
0.939275777,1.064650047,0.27097427,0.000369984,,,
0.939185837,1.064752002,0.270901334,0.000370314,,,
0.939095896,1.064853977,0.270821823,0.000370056,,,
0.939005956,1.064955972,0.270760438,0.000369659,,,
0.938916015,1.065057986,0.270689564,0.000370421,,,
0.938826075,1.065160019,0.27061623,0.000370921,,,
0.938736134,1.065262072,0.270549821,0.000371614,,,
0.938646194,1.065364145,0.270480288,0.000371223,,,
0.938556254,1.065466237,0.270404312,0.00037082,,,
0.938466313,1.065568349,0.270331445,0.000370674,,,
0.938376373,1.06567048,0.270260939,0.000370257,,,
0.938286432,1.065772631,0.270199808,0.000370766,,,
0.938196492,1.065874802,0.270128735,0.000370467,,,
0.938106551,1.065976992,0.270058449,0.000370981,,,
0.938016611,1.066079202,0.269996215,0.000370362,,,
0.937926671,1.066181431,0.26992971,0.000370881,,,
0.93783673,1.06628368,0.26985448,0.000369408,,,
0.93774679,1.066385949,0.269776032,0.000369467,,,
0.937656849,1.066488237,0.269713765,0.000369825,,,
0.937566909,1.066590545,0.269653458,0.000370722,,,
0.937476969,1.066692872,0.269581809,0.000370348,,,
0.937387028,1.066795219,0.269505821,0.000370625,,,
0.937297088,1.066897586,0.26944055,0.000370054,,,
0.937207147,1.066999972,0.269374597,0.000370042,,,
0.937117207,1.067102378,0.269302501,0.000370213,,,
0.937027266,1.067204804,0.269227526,0.00036981,,,
0.936937326,1.067307249,0.269146244,0.000369785,,,
0.936847386,1.067409714,0.269083955,0.00037073,,,
0.936757445,1.067512199,0.269025453,0.000370645,,,
0.936667505,1.067614703,0.268971569,0.00037104,,,
0.936577564,1.067717227,0.268904167,0.000370682,,,
0.936487624,1.067819771,0.268825764,0.000370084,,,
0.936397684,1.067922334,0.268756846,0.000369697,,,
0.936307743,1.068024917,0.268684054,0.000369926,,,
0.936217803,1.06812752,0.268611284,0.000370101,,,
0.936127862,1.068230143,0.268551566,0.000370035,,,
0.936037922,1.068332785,0.268468789,0.000369698,,,
0.936,1.068376068,0.268438733,0.000369816,,,
0.93591006,1.068478739,0.268382268,0.000368864,,,
0.935820119,1.068581429,0.268308702,0.000367902,,,
0.935730179,1.068684139,0.2682474,0.000367848,,,
0.935640238,1.068786868,0.268175978,0.000366976,,,
0.935550298,1.068889617,0.268110717,0.000366544,,,
0.935460358,1.068992386,0.268042565,0.000367041,,,
0.935370417,1.069095175,0.267974568,0.000367144,,,
0.935280477,1.069197984,0.267903714,0.000367054,,,
0.935190536,1.069300812,0.267836467,0.00036835,,,
0.935100596,1.06940366,0.267767403,0.000368172,,,
0.935010656,1.069506528,0.267690295,0.000367328,,,
0.934920715,1.069609416,0.267618784,0.0003677,,,
0.934830775,1.069712323,0.267540127,0.000367931,,,
0.934740834,1.069815251,0.267465144,0.000367995,,,
0.934650894,1.069918198,0.267385376,0.000366762,,,
0.934560954,1.070021165,0.267321306,0.000367643,,,
0.934471013,1.070124151,0.267251653,0.000369821,,,
0.934381073,1.070227158,0.26718367,0.000371145,,,
0.934291132,1.070330184,0.267123625,0.000370768,,,
0.934201192,1.070433231,0.267051445,0.00037012,,,
0.934111252,1.070536297,0.266985879,0.000369544,,,
0.934021311,1.070639383,0.266919094,0.000369485,,,
0.933931371,1.070742489,0.266849129,0.000369379,,,
0.93384143,1.070845614,0.266774499,0.000369409,,,
0.93375149,1.07094876,0.266709889,0.000368287,,,
0.93366155,1.071051925,0.266635085,0.000368026,,,
0.933571609,1.07115511,0.266557711,0.000367747,,,
0.933481669,1.071258316,0.266490686,0.000368426,,,
0.933391728,1.071361541,0.266425477,0.000368317,,,
0.933301788,1.071464786,0.266338459,0.000367387,,,
0.933211848,1.07156805,0.266284508,0.00036669,,,
0.933121907,1.071671335,0.266215976,0.000367112,,,
0.933031967,1.07177464,0.266149815,0.00036643,,,
0.932942026,1.071877964,0.266074393,0.000366166,,,
0.932852086,1.071981309,0.266005848,0.000365773,,,
0.932762146,1.072084673,0.265917383,0.000366604,,,
0.932672205,1.072188058,0.265848841,0.000366478,,,
0.932582265,1.072291462,0.26577575,0.00036721,,,
0.932492324,1.072394886,0.265706525,0.00036756,,,
0.932402384,1.07249833,0.265631596,0.00036648,,,
0.932312444,1.072601794,0.265561937,0.000366534,,,
0.932222503,1.072705279,0.265477606,0.000366982,,,
0.932132563,1.072808783,0.265403336,0.000366321,,,
0.932042622,1.072912307,0.2653253,0.000366332,,,
0.931952682,1.073015851,0.265258754,0.00036629,,,
0.931862742,1.073119415,0.265197491,0.000364517,,,
0.931772801,1.073222999,0.265114575,0.000363967,,,
0.931682861,1.073326603,0.265047785,0.000364383,,,
0.93159292,1.073430227,0.26498057,0.000366614,,,
0.93150298,1.073533871,0.264911356,0.000366458,,,
0.93141304,1.073637535,0.264839922,0.000365908,,,
0.931323099,1.073741219,0.264773472,0.000365469,,,
0.931233159,1.073844923,0.264702645,0.000366179,,,
0.931143219,1.073948647,0.264620019,0.000365927,,,
0.931053278,1.074052392,0.264540109,0.000366035,,,
0.930963338,1.074156156,0.264466956,0.000366867,,,
0.930873397,1.07425994,0.264391216,0.000367615,,,
0.930783457,1.074363744,0.264327541,0.000368171,,,
0.930693517,1.074467569,0.264256261,0.000368973,,,
0.930603576,1.074571413,0.264179127,0.000368332,,,
0.930513636,1.074675278,0.264107962,0.000369163,,,
0.930423695,1.074779162,0.264039928,0.000369807,,,
0.930333755,1.074883067,0.26396902,0.000368701,,,
0.930243815,1.074986992,0.263893275,0.000367948,,,
0.930153874,1.075090937,0.263821951,0.000368635,,,
0.930063934,1.075194902,0.263753854,0.00036962,,,
0.929973994,1.075298887,0.263681638,0.000368465,,,
0.929884053,1.075402892,0.263613713,0.000368327,,,
0.929794113,1.075506917,0.263538292,0.000367783,,,
0.929704172,1.075610963,0.263468175,0.000367161,,,
